link,post_id,response,title
https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,5,What PhDs do wrong (and right!) when applying for Data Science jobs
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------1----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------4----------------,1c1943a20457,1,Race and Gender Among Computer Science Concentrators at Harvard
https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------5----------------,b905077b2c2d,1,Data Science vs. Data EngineeringThe Role of Data Engineers
https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------6----------------,7cea44ff67ad,1,Not Just a NumberDesigning a product from the person up
https://blog.semantics3.com/retailers-just-don-t-know-how-to-sell-to-millennials-d3f0ea3e7b39?source=tag_archive---------7----------------,d3f0ea3e7b39,1,Retailers just don’t know how to sell to Millennials
https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,5,What PhDs do wrong (and right!) when applying for Data Science jobs
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------0----------------,1c1943a20457,1,Race and Gender Among Computer Science Concentrators at Harvard
https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,5,What PhDs do wrong (and right!) when applying for Data Science jobs
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------1----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------4----------------,1c1943a20457,1,Race and Gender Among Computer Science Concentrators at Harvard
https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------5----------------,b905077b2c2d,1,Data Science vs. Data EngineeringThe Role of Data Engineers
https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------6----------------,7cea44ff67ad,1,Not Just a NumberDesigning a product from the person up
https://blog.semantics3.com/retailers-just-don-t-know-how-to-sell-to-millennials-d3f0ea3e7b39?source=tag_archive---------7----------------,d3f0ea3e7b39,1,Retailers just don’t know how to sell to Millennials
https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------0----------------,b905077b2c2d,1,Data Science vs. Data EngineeringThe Role of Data Engineers
https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------0----------------,7cea44ff67ad,1,Not Just a NumberDesigning a product from the person up
https://blog.semantics3.com/retailers-just-don-t-know-how-to-sell-to-millennials-d3f0ea3e7b39?source=tag_archive---------0----------------,d3f0ea3e7b39,1,Retailers just don’t know how to sell to Millennials
https://blog.keen.io/how-to-do-a-join-on-event-data-c974eaeade03?source=tag_archive---------1----------------,c974eaeade03,1,How to do a join on event dataHow do I do a Join on Event Data?
https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,5,What PhDs do wrong (and right!) when applying for Data Science jobs
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------1----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------4----------------,1c1943a20457,1,Race and Gender Among Computer Science Concentrators at Harvard
https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------5----------------,b905077b2c2d,1,Data Science vs. Data EngineeringThe Role of Data Engineers
https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------6----------------,7cea44ff67ad,1,Not Just a NumberDesigning a product from the person up
https://blog.semantics3.com/retailers-just-don-t-know-how-to-sell-to-millennials-d3f0ea3e7b39?source=tag_archive---------7----------------,d3f0ea3e7b39,1,Retailers just don’t know how to sell to Millennials
https://medium.com/airbnb-engineering/designing-machine-learning-models-7d0048249e69?source=tag_archive---------0----------------,7d0048249e69,2,Designing Machine Learning ModelsA Tale of Precision and RecallBy Ariana Radianto
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/airbnb-engineering/designing-machine-learning-models-7d0048249e69?source=tag_archive---------1----------------,7d0048249e69,2,Designing Machine Learning ModelsA Tale of Precision and RecallBy Ariana Radianto
https://medium.com/@memoakten/deepdream-is-blowing-my-mind-6a2c8669c698?source=tag_archive---------2----------------,6a2c8669c698,6,#Deepdream is blowing my mindTLDR version: It’s not the aesthetics.
https://medium.com/netflix-techblog/tracking-down-the-villains-outlier-detection-at-netflix-40360b31732?source=tag_archive---------3----------------,40360b31732,3,Tracking down the Villains: Outlier Detection at Netflix
https://medium.com/@samim/gitxiv-collaborative-open-computer-science-e5fea734cd45?source=tag_archive---------5----------------,e5fea734cd45,2,"GitXiv — Collaborative Open Computer ScienceIn recent years, a highly interesting pattern has emerged: Computer scientists…"
https://medium.com/@ranee/applied-machine-learning-the-future-of-marketing-859472150629?source=tag_archive---------6----------------,859472150629,5,An Investment Thesis: Applied Machine Learning & The Future of MarketingThis post is a general overview of my thoughts on the future of marketing technology. For a more exhaustive and quantitative analysis of the Marketing Technology landscape in relation to machine-learning…
https://tech.willhaben.at/geo-clustering-3-000-000-points-on-the-fly-a-brief-how-to-9f04d8d5b3a7?source=tag_archive---------7----------------,9f04d8d5b3a7,4,"Geo Clustering 3,000,000 Points On The Fly: A Brief HOW TOWhy Clustering?"
https://medium.com/@samim/artificial-stupidity-patenting-intelligence-e26047fee154?source=tag_archive---------8----------------,e26047fee154,1,Artificial Stupidity — Patenting IntelligenceA summer break thought experiment
https://blog.alexlenail.me/ethics-are-too-complicated-for-words-85597f86b841?source=tag_archive---------9----------------,85597f86b841,3,The way we talk about Ethics is brokenAn analogy with the Neural Network Algorithm
https://blog.alexlenail.me/ethics-are-too-complicated-for-words-85597f86b841?source=tag_archive---------0----------------,85597f86b841,3,The way we talk about Ethics is brokenAn analogy with the Neural Network Algorithm
https://blog.collaborizm.com/the-next-step-in-human-evolution-139a6cd715ad?source=tag_archive---------1----------------,139a6cd715ad,1,The Next Step In Human Evolution
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/airbnb-engineering/designing-machine-learning-models-7d0048249e69?source=tag_archive---------1----------------,7d0048249e69,2,Designing Machine Learning ModelsA Tale of Precision and RecallBy Ariana Radianto
https://medium.com/@memoakten/deepdream-is-blowing-my-mind-6a2c8669c698?source=tag_archive---------2----------------,6a2c8669c698,6,#Deepdream is blowing my mindTLDR version: It’s not the aesthetics.
https://medium.com/netflix-techblog/tracking-down-the-villains-outlier-detection-at-netflix-40360b31732?source=tag_archive---------3----------------,40360b31732,3,Tracking down the Villains: Outlier Detection at Netflix
https://medium.com/@samim/gitxiv-collaborative-open-computer-science-e5fea734cd45?source=tag_archive---------5----------------,e5fea734cd45,2,"GitXiv — Collaborative Open Computer ScienceIn recent years, a highly interesting pattern has emerged: Computer scientists…"
https://medium.com/@ranee/applied-machine-learning-the-future-of-marketing-859472150629?source=tag_archive---------6----------------,859472150629,5,An Investment Thesis: Applied Machine Learning & The Future of MarketingThis post is a general overview of my thoughts on the future of marketing technology. For a more exhaustive and quantitative analysis of the Marketing Technology landscape in relation to machine-learning…
https://tech.willhaben.at/geo-clustering-3-000-000-points-on-the-fly-a-brief-how-to-9f04d8d5b3a7?source=tag_archive---------7----------------,9f04d8d5b3a7,4,"Geo Clustering 3,000,000 Points On The Fly: A Brief HOW TOWhy Clustering?"
https://medium.com/@samim/artificial-stupidity-patenting-intelligence-e26047fee154?source=tag_archive---------8----------------,e26047fee154,1,Artificial Stupidity — Patenting IntelligenceA summer break thought experiment
https://blog.alexlenail.me/ethics-are-too-complicated-for-words-85597f86b841?source=tag_archive---------9----------------,85597f86b841,3,The way we talk about Ethics is brokenAn analogy with the Neural Network Algorithm
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/@memoakten/deepdream-is-blowing-my-mind-6a2c8669c698?source=tag_archive---------1----------------,6a2c8669c698,6,#Deepdream is blowing my mindTLDR version: It’s not the aesthetics.
https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
https://medium.com/airbnb-engineering/designing-machine-learning-models-7d0048249e69?source=tag_archive---------1----------------,7d0048249e69,2,Designing Machine Learning ModelsA Tale of Precision and RecallBy Ariana Radianto
https://medium.com/@memoakten/deepdream-is-blowing-my-mind-6a2c8669c698?source=tag_archive---------2----------------,6a2c8669c698,6,#Deepdream is blowing my mindTLDR version: It’s not the aesthetics.
https://medium.com/netflix-techblog/tracking-down-the-villains-outlier-detection-at-netflix-40360b31732?source=tag_archive---------3----------------,40360b31732,3,Tracking down the Villains: Outlier Detection at Netflix
https://medium.com/@samim/gitxiv-collaborative-open-computer-science-e5fea734cd45?source=tag_archive---------5----------------,e5fea734cd45,2,"GitXiv — Collaborative Open Computer ScienceIn recent years, a highly interesting pattern has emerged: Computer scientists…"
https://medium.com/@ranee/applied-machine-learning-the-future-of-marketing-859472150629?source=tag_archive---------6----------------,859472150629,5,An Investment Thesis: Applied Machine Learning & The Future of MarketingThis post is a general overview of my thoughts on the future of marketing technology. For a more exhaustive and quantitative analysis of the Marketing Technology landscape in relation to machine-learning…
