link,post_id,response,title
https://medium.com/@skyetetra/hiring-data-scientists-my-interview-questions-56d5ae3fc621?source=tag_archive---------0----------------,56d5ae3fc621,5,Hiring data scientists (part 3): interview questionsWhat I ask the candidates and why
https://paulovasconcellos.com.br/como-criar-seu-primeiro-projeto-de-data-science-parte-2-de-2-cb9a2fe05eff?source=tag_archive---------1----------------,cb9a2fe05eff,21,Como criar seu primeiro projeto de Data Science — Parte 2 de 2
https://medium.com/@curiousily/tensorflow-for-hackers-part-i-basics-2c46bc99c930?source=tag_archive---------2----------------,2c46bc99c930,2,TensorFlow Basics — TensorFlow for Hackers (Part I)Is eating hamburgers bad for your health?
https://blog.exploratory.io/an-introduction-to-mongodb-query-for-beginners-bd463319aa4c?source=tag_archive---------3----------------,bd463319aa4c,3,An Introduction to MongoDB Query for Beginners
https://towardsdatascience.com/how-to-get-started-in-nlp-6a62aa4eaeff?source=tag_archive---------4----------------,6a62aa4eaeff,5,"How to get started in NLPSomewhere I read that if you ever have to answer the same question twice, it’s probably a good idea to turn it…"
https://medium.com/@raoshashank/free-cloud-based-data-scraping-using-aws-e111a950e6b5?source=tag_archive---------5----------------,e111a950e6b5,2,Setup Cloud-based Data Scraping for Free using AWS
https://towardsdatascience.com/helping-a-self-driving-car-localize-itself-88705f419e4a?source=tag_archive---------6----------------,88705f419e4a,2,Tracking a self-driving car with high precision
https://towardsdatascience.com/data-cleaning-web-scraped-job-data-6c2a2d963cd?source=tag_archive---------7----------------,6c2a2d963cd,1,"Data Cleaning Web Scraped Job DataHi all,"
https://medium.com/@mostafab/thank-you-for-your-interesting-answer-ee36bf9d9d88?source=tag_archive---------19----------------,ee36bf9d9d88,1,"Thank you for your interesting answer. The point of my article was precisely to invite Kagglers to run another extra mile, and enlarge their arsenal.On Kaggle, we are pushed to run the extra mile in only one dimension: model performance. However, real-world problems are multi-dimensional: it also requires a lot of effort to…"
https://medium.freecodecamp.org/438-free-online-programming-computer-science-courses-you-can-start-in-may-aa316e4195fc?source=tag_archive---------0----------------,aa316e4195fc,16,438 Free Online Programming & Computer Science Courses You Can Start in May
