claps,link,post_id,post_time,response,title
136,https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,2015-07-08T16:39:05.531Z,5,What PhDs do wrong (and right!) when applying for Data Science jobs
501,https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------1----------------,b08d418cb411,2015-07-09T06:33:58.178Z,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
68,https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------4----------------,1c1943a20457,2015-07-10T04:33:27.638Z,1,Race and Gender Among Computer Science Concentrators at Harvard
86,https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------5----------------,b905077b2c2d,2015-07-13T19:55:59.248Z,1,Data Science vs. Data EngineeringThe Role of Data Engineers
127,https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------6----------------,7cea44ff67ad,2015-07-16T19:22:30.195Z,1,Not Just a NumberDesigning a product from the person up
17,https://blog.semantics3.com/retailers-just-don-t-know-how-to-sell-to-millennials-d3f0ea3e7b39?source=tag_archive---------7----------------,d3f0ea3e7b39,2015-07-17T19:33:37.274Z,1,Retailers just don’t know how to sell to Millennials
136,https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,2015-07-08T16:39:05.531Z,5,What PhDs do wrong (and right!) when applying for Data Science jobs
501,https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------0----------------,b08d418cb411,2015-07-09T06:33:58.178Z,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
68,https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------0----------------,1c1943a20457,2015-07-10T04:33:27.638Z,1,Race and Gender Among Computer Science Concentrators at Harvard
136,https://medium.com/@drewwww/what-ph-ds-do-wrong-and-right-when-applying-for-data-science-jobs-85b001c00b62?source=tag_archive---------0----------------,85b001c00b62,2015-07-08T16:39:05.531Z,5,What PhDs do wrong (and right!) when applying for Data Science jobs
501,https://towardsdatascience.com/enchanted-random-forest-b08d418cb411?source=tag_archive---------1----------------,b08d418cb411,2015-07-09T06:33:58.178Z,1,Enchanted Random ForestA quick guide to Decision Trees and Random Forests.
68,https://medium.com/@winniewu/race-and-gender-among-computer-science-concentrators-at-harvard-1c1943a20457?source=tag_archive---------4----------------,1c1943a20457,2015-07-10T04:33:27.638Z,1,Race and Gender Among Computer Science Concentrators at Harvard
86,https://towardsdatascience.com/data-science-vs-data-engineering-b905077b2c2d?source=tag_archive---------5----------------,b905077b2c2d,2015-07-13T19:55:59.248Z,1,Data Science vs. Data EngineeringThe Role of Data Engineers
127,https://medium.com/@tala/not-just-a-number-7cea44ff67ad?source=tag_archive---------6----------------,7cea44ff67ad,2015-07-16T19:22:30.195Z,1,Not Just a NumberDesigning a product from the person up
