claps,link,post_id,post_time,response,title
22,https://medium.com/mixpanel-s-the-signal/when-machine-learning-acts-in-bad-faith-128b4ee442?source=tag_archive---------1----------------,128b4ee442,2016-06-01T16:36:29.776Z,2,"When machine learning acts in bad faithAre we making the world a better place or a more racist one?Last week, ProPublica published an extensive article on the growing use of machine learning in prison-sentencing. The report, written…"
5,https://medium.com/the-data-logs/4-months-of-data-88beeec2924a?source=tag_archive---------3----------------,88beeec2924a,2016-06-01T00:21:01.411Z,1,4 Months of DataRecapping the progress I’ve made
70,https://corsairs-business.corsairs.network/bullshit-your-analyst-told-you-a77d633022a7?source=tag_archive---------2----------------,a77d633022a7,2016-06-02T13:51:15.775Z,2,"Bullshit your analyst told you.Actually, you pay them… so technically they sold you."
19,https://medium.com/@Talend/the-lambda-architecture-and-big-data-quality-49f34a11c823?source=tag_archive---------5----------------,49f34a11c823,2016-06-02T19:33:25.717Z,1,"The Lambda Architecture and Big Data QualityWritten by Sebastiao Correia, Director of Product Development at Talend"
2,https://medium.com/@ODSC/top-10-cities-hiring-data-scientists-in-the-u-s-64078f747826?source=tag_archive---------6----------------,64078f747826,2016-06-02T20:20:17.973Z,1,Top 10 Cities Hiring Data Scientists in the U.S.This year’s ODSC East includes a career fair with many top companies hiring data scientists and engineers from entry level to experienced positions.
124,https://medium.com/making-sense-of-data/time-series-next-value-prediction-using-regression-over-a-rolling-window-228f0acae363?source=tag_archive---------0----------------,228f0acae363,2016-06-03T02:10:04.791Z,3,"Rolling Window Regression: a Simple Approach for Time Series Next value PredictionsGiven a time series, predicting the next value is a problem that fascinated a lot of programmers for a long time. Obviously, a key reason for this attention is stock markets, which…"
7,https://medium.com/@WilliamY97/supervised-learning-to-verify-suitability-of-dysphonia-measurements-for-diagnosis-of-parkinsons-c370419ba38f?source=tag_archive---------3----------------,c370419ba38f,2016-06-03T01:48:24.049Z,1,Supervised Learning to Verify Suitability of Dysphonia Measurements for Diagnosis of Parkinson’s Disease
4,https://medium.com/@Yettie/journey-to-machine-learning-lesson-3-the-final-deliverable-c148972f6161?source=tag_archive---------5----------------,c148972f6161,2016-06-03T16:31:02.541Z,1,"Journey to Machine Learning { Lesson 3 => The final deliverable }Hurray! We made it to the third lesson on Data Science. At this point, I’ll implore us not…"
72,https://medium.com/@neal_lathia/what-do-we-mean-when-we-talk-about-data-driven-products-127ceb3e6cf?source=tag_archive---------0----------------,127ceb3e6cf,2016-06-04T12:07:11.495Z,4,What do we mean when we talk about data-driven products?Hint: it’s not databases.I’ve recently had a number of conversations about what it means to design and build data-driven products. They all started on a similar premise: data-driven is the…
3,https://medium.com/the-ramp/streaming-in-the-extreme-8ee9447f3a4b?source=tag_archive---------2----------------,8ee9447f3a4b,2016-06-06T12:46:43.552Z,1,Streaming in the ExtremeAre you ready to start streaming all the events in your business? What happens to your streaming solution when you…
732,https://medium.com/xeneta/boosting-sales-with-machine-learning-fbcf2e618be3?source=tag_archive---------0----------------,fbcf2e618be3,2016-06-07T13:10:36.573Z,33,Boosting Sales With Machine LearningHow we use natural language processing to qualify leads
16,https://blog.exploratory.io/sentiment-analysis-with-trump-clinton-sanders-twitter-data-cc978e91960f?source=tag_archive---------1----------------,cc978e91960f,2016-06-07T22:50:34.478Z,4,"Text and Sentiment Analysis with Trump, Clinton, Sanders Twitter data"
275,https://towardsdatascience.com/how-data-science-helps-marketing-d63980fcc8fa?source=tag_archive---------2----------------,d63980fcc8fa,2016-06-07T12:03:42.241Z,1,"How Data Science Helps MarketingData science is rapidly changing marketing. Specifically, contextual marketing is on the rise…"
9,https://medium.com/@datascifellows/dssg-2016-week-1-convergence-and-priorities-6b4211125aa6?source=tag_archive---------8----------------,6b4211125aa6,2016-06-07T16:18:12.157Z,1,"DSSG 2016 Week 1: Convergence and PrioritiesData Science for Social Good is now four years old. If we were a toddler, we’d be…"
3,https://medium.com/@prasadwagle/zeppelin-at-twitter-d2c800b7b01?source=tag_archive---------11----------------,d2c800b7b01,2016-06-07T23:03:25.192Z,1,"Apache Zeppelin at TwitterAt Twitter, we use a variety of analytics engines and front-ends shown in the data pipeline overview below. Apache Zeppelin is a relative newcomer in our data ecosystem that is becoming an important tool for creating, sharing and collaborating on interactive notebooks that can be…"
56,https://medium.com/pebble-research/how-to-be-happy-experiments-in-tracking-mood-and-energy-39920c956d5c?source=tag_archive---------0----------------,39920c956d5c,2016-06-08T16:50:17.592Z,8,"How to be Happy: Experiments in tracking mood and energyLast year, Pebble introduced built-in activity tracking as the foundation of our new Health app. But health is so much more than steps and sleep. For the past several months, we’ve been brainstorming about what’s next for Pebble…"
65,https://medium.com/pebble-research/opening-the-black-box-publishing-pebbles-activity-tracking-algorithms-bebdb5a7383a?source=tag_archive---------1----------------,bebdb5a7383a,2016-06-08T16:43:17.344Z,8,"Opening the Black Box: Publishing Pebble’s activity-tracking algorithmsWhen I started my study of bipolar disorder, I spent an inordinate amount of time comparing different devices, each differing in ease of use, reliability, battery life, remote access, and cost. What…"
