claps,link,post_id,post_time,response,title
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
3,https://medium.com/i-love-experiments/reinventing-social-sciences-in-the-era-of-big-data-d255f3e391f3?source=tag_archive---------4----------------,d255f3e391f3,2013-11-02T20:28:39.000Z,1,Reinventing Social Sciences in the Era of Big Data
4,https://medium.com/i-love-experiments/why-it-s-the-era-of-data-science-but-not-of-the-data-scientist-1acd76a3b53c?source=tag_archive---------5----------------,1acd76a3b53c,2013-11-22T20:19:23.000Z,1,Why it’s the era of Data Science but not of the Data Scientist
188,https://medium.com/@nomadic_mind/new-to-machine-learning-avoid-these-three-mistakes-73258b3848a4?source=tag_archive---------0----------------,73258b3848a4,2013-11-07T19:43:32.952Z,3,New to Machine Learning? Avoid these three mistakesCommon pitfalls when learning from data
