claps,link,post_id,post_time,response,title
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
7,https://medium.com/netflix-techblog/introducing-surus-and-scorepmml-8179aea5f370?source=tag_archive---------0----------------,8179aea5f370,2015-01-20T08:00:00.000Z,1,Introducing Surus and ScorePMMLa new Netflix OSS projectToday we’re announcing a new Netflix-OSS project called Surus. Over the next year we plan to release a handful of our internal user defined functions (UDF’s) that have broad adoption across Netflix. The…
